From Class,To Class,References,From Entities,To Entities
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.ContentSubscriptionTypesDictionary,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.EntitiesDictionary,3,3,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.FieldsDictionary,11,3,5
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.MessagesDictionary,12,5,9
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.dictionaries.PagesDictionary,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.ContentManager,6,4,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.ContentSubscription,2,2,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.Parented,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.Pathed,2,1,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.PropertiesLocated,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.Secured,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardArticle,12,11,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardArticleFactory,12,11,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContent,6,4,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentFactory,4,4,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentSubscription,9,8,2
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentSubscriptionFactory,9,6,4
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentSubscriptionMode,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.interfaces.StandardContentSubscriptionModeFactory,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,com.corendal.netapps.wiki.utils.ContentUtil,2,2,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionEntryBlock,7,4,6
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.constants.HTTPParameterConstants,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.dictionaries.ContentSubscriptionModesDictionary,1,1,1
com.corendal.netapps.wiki.blocks.AbstractArticleGroupSubscriptionNewBlock,com.corendal.netapps.wiki.dictionaries.FieldsDictionary,1,1,1
