traceID,order,structtype,method1,method2,m1_para,m2_para,class1,class2
34,92,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Product
34,93,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,94,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Product
34,95,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setStatus,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,96,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setAttribute1,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,97,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setAttribute2,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,98,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setAttribute3,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,99,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setAttribute4,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,100,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setAttribute5,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,101,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setQuantity,java.lang.String,int,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,102,null,org.mybatis.jpetstore.mapper.ItemMapper.getItem,org.mybatis.jpetstore.domain.Item.setQuantity,java.lang.String,int,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.domain.Item
34,103,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setItem,int,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem
34,104,null,org.mybatis.jpetstore.domain.LineItem.setItem,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.LineItem
34,105,null,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
34,106,null,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
34,107,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.getLineItems,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order
34,108,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean
34,109,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Account
34,110,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getUsername,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order
35,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.<init>,org.mybatis.jpetstore.domain.Order.<init>,"org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.service.OrderService",,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order
36,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService
36,1,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.ProductMapper
36,2,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,3,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,4,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,5,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,6,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,7,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,8,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,9,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,10,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,11,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,12,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,13,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,14,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,15,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,16,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,17,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,18,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,19,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,20,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,21,null,org.mybatis.jpetstore.mapper.ProductMapper.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.domain.Product
36,22,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService
36,23,null,org.mybatis.jpetstore.service.CatalogService.getCategory,org.mybatis.jpetstore.mapper.CategoryMapper.getCategory,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.mapper.CategoryMapper
36,24,null,org.mybatis.jpetstore.mapper.CategoryMapper.getCategory,org.mybatis.jpetstore.domain.Category.<init>,java.lang.String,,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.domain.Category
36,25,null,org.mybatis.jpetstore.mapper.CategoryMapper.getCategory,org.mybatis.jpetstore.domain.Category.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.domain.Category
36,26,null,org.mybatis.jpetstore.mapper.CategoryMapper.getCategory,org.mybatis.jpetstore.domain.Category.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.domain.Category
36,27,null,org.mybatis.jpetstore.mapper.CategoryMapper.getCategory,org.mybatis.jpetstore.domain.Category.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.domain.Category
37,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean
37,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,org.mybatis.jpetstore.domain.Order.<init>,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order
37,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AbstractActionBean.setMessage,,java.lang.String,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AbstractActionBean
38,0,null,org.mybatis.jpetstore.service.AccountService.<init>,org.mybatis.jpetstore.persistence.DaoConfig.getDaoManager,,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.persistence.DaoConfig
39,0,null,org.mybatis.jpetstore.service.CatalogService.<init>,org.mybatis.jpetstore.persistence.DaoConfig.getDaoManager,,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.persistence.DaoConfig
40,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean
40,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,org.mybatis.jpetstore.domain.Order.<init>,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order
40,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean
40,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account
40,4,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean
40,5,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.CartActionBean.getCart,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.CartActionBean
40,6,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.domain.Order.initOrder,,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order
40,7,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getUsername,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,8,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getFirstName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,9,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getLastName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,10,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress1,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,11,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress2,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,12,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCity,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,13,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getState,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,14,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getZip,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,15,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCountry,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,16,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getFirstName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,17,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getLastName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,18,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress1,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,19,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress2,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,20,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCity,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,21,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getState,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,22,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getZip,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,23,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCountry,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account
40,24,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Cart.getSubTotal,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart
40,25,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Cart
40,26,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem
40,27,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item
40,28,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem
40,29,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem
40,30,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item
40,31,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem
40,32,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Cart.getAllCartItems,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart
40,33,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Order.addLineItem,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order
40,34,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem,"int,org.mybatis.jpetstore.domain.CartItem",org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.LineItem
40,35,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getQuantity,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,36,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,37,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getItemId,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
40,38,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,39,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getListPrice,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
40,40,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,41,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order
40,42,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Order.addLineItem,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order
40,43,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem,"int,org.mybatis.jpetstore.domain.CartItem",org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.LineItem
40,44,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getQuantity,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,45,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,46,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getItemId,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
40,47,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,48,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getListPrice,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item
40,49,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem
40,50,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order
41,0,null,org.mybatis.jpetstore.web.actions.AccountActionBean.<init>,org.mybatis.jpetstore.domain.Account.<init>,"org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.service.CatalogService",,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account
42,0,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.web.actions.CartActionBean.getCart,,,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.web.actions.CartActionBean
42,1,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart
42,2,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.CartItem
42,3,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.domain.Item.getItemId,,,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Item
42,4,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.web.actions.CartActionBean.getCart,,,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.web.actions.CartActionBean
42,5,null,org.mybatis.jpetstore.web.actions.CartActionBean.updateCartQuantities,org.mybatis.jpetstore.domain.Cart.setQuantityByItemId,,"java.lang.String,int",org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart
42,6,null,org.mybatis.jpetstore.domain.Cart.setQuantityByItemId,org.mybatis.jpetstore.domain.CartItem.setQuantity,"java.lang.String,int",int,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem
42,7,null,org.mybatis.jpetstore.domain.CartItem.setQuantity,org.mybatis.jpetstore.domain.CartItem.calculateTotal,int,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem
42,8,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item
42,9,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item
